WJ-3841-1-14-10-M_S377	WJ-3841-1-14-13-F_S429	WJ-3841-1-14-14-M_S399	WJ-3841-1-14-15-M_S400	WJ-3841-1-14-16-F_S430	WJ-3841-1-14-19-M_S425	WJ-3841-1-14-20-M_S426	WJ-3841-1-14-23-M_S427	WJ-3841-1-14-24-M_S428	WJ-3841-1-14-4-F_S378_	WJ-3841-1-14-7-M_S374_	WJ-3841-1-14-8-M_S375_	WJ-3841-1-14-9-M_S376_	WJ-3841-1-16-10-M_S401	WJ-3841-1-16-12-M_S402	WJ-3841-1-16-14-M_S403	WJ-3841-1-16-17-F_S405	WJ-3841-1-16-18-M_S404	WJ-3841-1-16-19-F_S435	WJ-3841-1-16-20-M_S431	WJ-3841-1-16-22-F_S436	WJ-3841-1-16-24-M_S433	WJ-3841-1-16-25-M_S434	WJ-3841-1-16-6-M_S379_	WJ-3841-1-16-7-M_S380_	WJ-3841-1-16-8-M_S381_	WJ-3841-1-16-9-M_S382_	WJ-3841-1-18-10-M_S383	WJ-3841-1-18-11-M_S406	WJ-3841-1-18-12-F_S440	WJ-3841-1-18-13-F_S420	WJ-3841-1-18-14-M_S407	WJ-3841-1-18-17-M_S408	WJ-3841-1-18-19-M_S437	WJ-3841-1-18-21-M_S438	WJ-3841-1-18-23-M_S439	WJ-3841-1-18-5-F_S384_	WJ-3841-1-18-8-F_S409_	WJ-3841-1-18-9-F_S410_	WJ-3841-3-14-10-M_S361	WJ-3841-3-14-11-M_S385	WJ-3841-3-14-12-F_S389	WJ-3841-3-14-13-M_S386	WJ-3841-3-14-14-M_S387	WJ-3841-3-14-16-F_S414	WJ-3841-3-14-17-M_S411	WJ-3841-3-14-18-F_S415	WJ-3841-3-14-22-M_S412	WJ-3841-3-14-23-M_S413	WJ-3841-3-14-4-F_S362_	WJ-3841-3-14-5-M_S359_	WJ-3841-3-14-6-F_S363_	WJ-3841-3-14-7-F_S388_	WJ-3841-3-14-9-M_S360_	WJ-3841-3-16-10-F_S393	WJ-3841-3-16-11-M_S365	WJ-3841-3-16-12-F_S394	WJ-3841-3-16-13-M_S390	WJ-3841-3-16-14-M_S391	WJ-3841-3-16-15-F_S418	WJ-3841-3-16-16-M_S392	WJ-3841-3-16-17-F_S419	WJ-3841-3-16-18-F_S432	WJ-3841-3-16-21-M_S416	WJ-3841-3-16-26-M_S417	WJ-3841-3-16-7-M_S364_	WJ-3841-3-16-9-F_S366_	WJ-3841-3-18-10-F_S373	WJ-3841-3-18-11-M_S395	WJ-3841-3-18-15-M_S396	WJ-3841-3-18-16-M_S397	WJ-3841-3-18-17-M_S398	WJ-3841-3-18-20-M_S421	WJ-3841-3-18-21-M_S422	WJ-3841-3-18-22-M_S423	WJ-3841-3-18-24-F_S424	WJ-3841-3-18-4-M_S367_	WJ-3841-3-18-5-F_S372_	WJ-3841-3-18-6-M_S368_	WJ-3841-3-18-7-M_S369_	WJ-3841-3-18-8-M_S370_	WJ-3841-3-18-9-M_S371_
g12799	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455804	-3.27371769561899	-2.87747811805897	-4.34965806455804	-0.248362688316273	-4.34965806455804	-0.874303845846299	-4.34965806455803	-4.34965806455804	-4.34965806455804	-2.32075066456969	-4.34965806455804	-4.34965806455804	-4.34965806455804	-2.46026171497718	-0.691179954855968	-4.34965806455804	-0.944282036130494	-0.856961603955208	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455804	-2.01354259309884	-3.50004440641479	-4.34965806455804	-1.22602805789062	-2.40990223339325	-0.966393408428492	-4.34965806455804	-2.24749062708741	-4.34965806455804	-0.851207393061369	-4.34965806455804	-1.99127278357222	-4.34965806455804	-4.34965806455804	-4.34965806455804	-2.39144998193668	-4.34965806455804	-1.88946489928923	-2.1968173325657	-4.34965806455804	-4.34965806455804	-3.0219936153184	-2.87363049985408	-4.34965806455804	-1.380626760134	-2.7702062230461	-4.34965806455804	-4.34965806455803	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455804	0.462670936816606	-4.34965806455804	-4.34965806455804	0.955901596903783	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455804	-2.92470211346687	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455804	-0.70428926289067	0.649028231828627	-2.43063367738753	-0.577167437508016	-4.34965806455804	-4.34965806455804	-2.24038432825329	-2.8467741340022
gene-257189	-4.34965806455804	-4.34965806455804	-2.85549564384033	-0.565442853544802	-4.34965806455804	0.113298502771929	-2.16416700685331	-1.29672010209969	2.00470413706571	-4.34965806455804	-2.2206964687057	0.0821414150498409	-4.34965806455804	-4.34965806455804	2.98313710753086	-1.32211336607254	-4.34965806455804	-4.34965806455804	-4.34965806455804	2.37343628578508	-4.34965806455804	1.39920830805799	3.28909530894603	-0.307847535073653	-4.34965806455804	3.57257794018431	-4.34965806455804	2.43607727213547	3.2303794197512	-4.34965806455804	-4.34965806455804	4.9543522784684	1.82888287648393	2.90427429350855	1.44068131949824	1.78660508132575	-4.34965806455804	-4.34965806455804	-4.34965806455804	-0.772979711652203	-4.34965806455804	-4.34965806455804	0.403738607772275	-2.37920999396861	-4.34965806455804	-0.846172317386157	-4.34965806455804	-4.34965806455804	-3.0219936153184	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455804	-1.82241138370869	-4.34965806455803	-2.73270505890172	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455804	-1.36845092798142	-4.34965806455804	-4.34965806455804	-4.34965806455804	1.4759763511742	-4.34965806455804	-4.34965806455804	-4.34965806455804	4.82402727553131	3.39037856228136	-1.08139818053637	-4.34965806455804	3.23397177792016	-4.34965806455804	-4.34965806455804	-3.90963818577868	0.432641592072296	1.2003858782758
gene-257198	-1.2543703187959	-4.34965806455804	-1.66013150495028	-1.46435293226106	-4.34965806455804	-0.210398500875343	0.527621281567136	-1.29672010209969	0.454583084214359	-2.31340218758558	-2.2206964687057	-0.0794520451512096	-4.34965806455804	-4.34965806455804	-0.613721468475681	-2.87014193393148	-4.34965806455804	-4.34965806455804	-0.242906862571339	-0.144813063483416	-4.34965806455804	-1.8141683531899	0.385942418754302	-4.34965806455804	-4.34965806455804	-0.364793006153633	-4.34965806455804	-0.632860626887462	-1.05361168275269	-4.34965806455804	-0.773052455353548	0.127569385030996	0.92599266242139	-1.44812846245555	-0.640774352061082	0.38077164260814	0.646038784261124	-1.03747885426364	0.217387496118259	-4.34965806455804	-1.72070933789536	-1.65342250920563	-0.402089899996473	-0.528453842898999	-1.88946489928923	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455804	-0.802343656630376	-4.34965806455804	-4.34965806455804	-0.269981109787625	-0.11181581966868	-1.4423413190215	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455804	-1.15919945315016	-4.34965806455804	-4.34965806455804	1.52865292556972	-4.34965806455804	-1.59540013694518	-4.34965806455804	-4.34965806455804	-1.89193209121519	-0.241139226531066	-4.34965806455804	-4.34965806455804	-4.34965806455804	0.49651499673307	0.0965201190637786	-0.158279474675531	-0.306537822031813	-1.46255269859739	-0.276509427893398	-4.34965806455804	-4.34965806455804	-2.24038432825329	-1.29024271803171
gene-257222	1.47224793827439	-4.34965806455804	1.95651739280079	2.14924209877303	1.68206723514632	2.76884614768765	2.42168463192892	1.35336006119823	3.26734896469999	0.340444479466854	2.79011892213375	1.84094182313277	-2.83205329951206	-4.34965806455804	2.28827981247552	1.64128130395227	-4.34965806455804	-2.60145995679462	2.83726726853274	3.63291095534221	2.58145327677939	4.12620700511802	3.38484351411262	1.58897740970957	-3.6355252976681	2.60955523602444	-3.4987960928023	3.10258092862206	2.43966908222417	-4.34965806455804	2.3843606842923	3.68348659083797	3.19195741560289	3.04568014663535	2.41307548550074	3.63226228952224	2.03253398682672	2.96824835335739	3.41665848794465	1.448819160621	1.37437845499142	1.58796751478993	2.8473857408478	2.07069035823361	1.5996248239835	2.0961951092013	-4.34965806455804	-2.64364918761715	1.29632321645664	1.63592429532582	-4.34965806455804	3.5472560404959	2.80199739437907	1.94361032224328	2.96030689032676	-1.98942561471247	-4.34965806455804	-4.34965806455804	-4.34965806455804	1.91470518018486	-4.34965806455804	-4.34965806455804	3.80936719709087	-4.34965806455804	1.16846879418365	-4.34965806455804	2.76413346267597	2.35563608191163	3.10243012921102	-4.34965806455804	-3.72405483080609	-4.34965806455804	1.78803061229699	3.47934894057086	2.19112714679901	2.28078287317677	2.29057775838977	2.82571623555047	-4.34965806455804	-3.90963818577868	2.20205372069933	2.41524798969738
gene-257243	-1.03956970599193	-0.340365347349759	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455803	-2.63290413698733	-1.2702608391414	-2.64904269168288	-1.50931299427608	-2.87014193393148	-0.949651906374631	-1.8339520486399	-4.34965806455804	-4.34965806455804	0.452324062654982	-4.34965806455804	-4.34965806455804	-1.5040292719183	1.02020262797891	-4.34965806455804	0.94201783914714	-4.34965806455804	-1.62410708490387	-0.812938459283559	-0.697323930318985	-4.34965806455804	-4.34965806455804	-2.26692447674197	-0.980653006844662	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455804	-2.13436342499674	-2.50451914973534	-2.44641036833863	-4.34965806455804	-2.37920999396861	-4.34965806455804	-4.34965806455804	-1.67945015943919	-4.34965806455804	-3.0219936153184	-0.696390361659166	-2.56195899524141	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455803	-4.34965806455804	-1.01798956157118	-2.21614797480866	-2.12643738831586	-1.66723290298904	-2.08881964824497	-2.18353987177224	-4.34965806455804	-1.58814714293533	-4.34965806455804	-2.25362450518818	-4.34965806455804	-0.736862858909271	-4.34965806455804	-0.898665532384035	-1.24532454796368	-0.452248577385486	-2.95286628587749	-4.34965806455804	-4.34965806455804	-4.34965806455804	-1.26041155019229	0.310037206467572	0.628274476130804	2.38103338915127	-0.792259486158826	-1.64871674920567
gene-257252	-0.11419613115991	1.18359928525096	0.27216363893551	-0.015814816821439	-1.42223869470648	-4.34965806455804	-4.34965806455804	0.00535869188094761	-2.46448854402234	-0.984330985023743	-2.2206964687057	0.359442884696882	1.69932689371626	1.06421762932107	1.1141407189598	-1.67934892588023	2.51504856089336	0.739137440959872	-4.34965806455804	-4.34965806455804	0.452324062654982	-4.34965806455804	-4.34965806455804	0.152333170650737	0.199850164024067	-4.34965806455804	1.61551974009851	-4.34965806455804	-0.0881963505048804	0.652979645931367	0.165182556467699	-4.34965806455804	-3.1183731425176	0.769191931958187	-0.135102413861192	-4.34965806455804	-4.34965806455804	-1.03747885426364	-4.34965806455804	0.564433372577491	-0.300266671383196	-0.225060467167929	-4.34965806455804	-0.386693538536788	-1.88946489928923	1.37022040305804	1.01628176390483	0.680500565168188	0.214073733918857	0.075995701845626	1.14691560728973	-2.20722778116919	-4.34965806455804	0.0597325003146999	-4.34965806455803	1.88724691751379	2.54371226891173	1.78888342151164	1.36103410965836	1.28766431697793	0.33137200684887	1.07182443107392	-4.34965806455804	1.02424844743457	0.234596145472606	1.29793998261014	-1.37233473446634	-0.43871516647298	-4.34965806455804	1.92039980202699	1.52175969146133	1.36284034344971	0.919469995569237	-4.34965806455804	-1.59336994145676	-4.34965806455804	0.136984069875215	0.935640206667098	1.30894454483651	0.714392464288546	0.0911032917148795	-0.764152174728957
gene-257299	-4.34965806455804	-2.3422191084441	-2.13739654682014	-0.565442853544802	-2.24406649227606	-4.34965806455804	-4.34965806455804	-0.631021970087942	-4.34965806455804	-4.34965806455804	-4.34965806455803	-0.0794520451512096	2.56013653838203	1.74862403147125	3.36805300306512	-0.592649393252948	-2.89681267332677	4.12164357181234	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455804	0.421161087924638	1.88487443162034	-4.34965806455804	4.47374972853031	-4.34965806455804	3.34465595291225	-4.34965806455804	-4.34965806455804	-3.38954004053214	-4.34965806455804	2.58797543240965	1.78300776790576	-4.34965806455804	-4.34965806455804	-1.03747885426364	-4.34965806455804	-1.29871624247822	-1.72070933789536	-4.34965806455804	-4.34965806455804	-3.05132288778995	-4.34965806455804	-1.36889216313737	-2.87021896466291	-4.34965806455804	-3.0219936153184	-4.34965806455804	0.324258974550754	-4.34965806455804	-4.34965806455804	-2.59163112927723	-4.34965806455803	2.14046937680908	-1.01798956157118	0.0649527523983746	3.66075400945068	-1.66723290298904	-0.0303655584941186	-4.34965806455804	-4.34965806455804	3.45493009414031	-2.62770712610045	1.47512246546374	-4.34965806455804	-4.34965806455804	-4.34965806455804	4.06174545291545	4.08603841117173	2.04969210573546	4.91493893292498	-4.34965806455804	-4.34965806455804	-4.34965806455804	3.18286705674831	-2.71230053525545	3.63432959529529	3.41973959410393	0.596729526835225	1.2283511297465
gene-257314	2.08917680760578	3.4316963130943	1.64326197853851	2.60431664416932	2.75996671020878	-0.457150813297329	-1.68899775934097	1.95149107233268	-1.67431034334607	1.76386576266055	-1.75009315561645	1.6986296093707	3.03249572229413	4.19507649493044	2.86840546241943	1.98288089307081	4.26480040863481	3.64929234441657	-2.46026171497718	-0.931543080268813	2.93251787338745	-1.8141683531899	-2.20598401512282	2.27186655623548	2.47163042004144	-0.57207824291784	3.64430329659226	-1.52710770064195	2.88853093419589	3.32823386842288	2.50147575657289	-1.51261324935343	-0.710893775992073	3.34833481116146	2.6356536051995	-0.386388412859849	2.7263060496499	3.20941861813443	-0.500071748257354	2.0564460800957	1.33855225649662	1.82534981798634	-1.31148951720083	1.88744483916674	2.38935620375442	2.98382554387453	2.72854855127754	3.19361155980208	2.03046229369221	2.30543264169329	3.2558836795725	-0.0434845350460013	-0.187546057258747	1.80575507722478	-0.922947342064261	4.60184939612655	3.36154846193118	3.42852105032992	2.76513055381466	2.35033040440919	2.97491287255223	4.35108975456572	0.26843728729859	3.51877984052192	1.68083287620508	3.3232626003963	0.483279925237441	2.52402410171303	-0.693494104758279	3.57380123268266	3.76853790925624	3.41764740439058	2.63621620858813	-0.563137573675226	-3.06328604023658	-1.72630330582801	2.55119961489578	2.9851298992588	3.34463114217242	3.08704447344662	2.70302874377747	2.9055658147389
gene-257335	0.763667963513358	-0.340365347349759	0.423630496172293	0.196321025283587	-0.901916781505267	0.347012047537606	1.03616580296659	-0.503515330471012	0.308305962606499	0.340444479466854	0.697061781112391	0.591940370282689	0.505698568982143	-0.734715213692463	0.775105278321092	0.919359750715586	-0.835555318164986	0.835844140717282	0.592988713113497	-0.304991932354032	-0.496864262014771	-0.405435965167436	0.983654165785671	0.152333170650737	1.68794764648136	0.775664818390839	0.94201783914714	0.0595333451947069	1.55920321380313	1.48467171950752	1.73504627855105	1.48968200013786	1.95722531493705	0.423865028519374	0.971315725473997	0.167408691591358	0.0835103962004869	-1.03747885426364	1.39535069772442	-0.388492637730796	0.534042395819396	0.332065913276051	-0.15472456183561	0.878630640321513	0.860700878882595	-1.36889216313737	-1.03611976359736	-0.48419248497907	1.08593331901092	0.810028971656347	-1.28651516307545	-2.20722778116919	0.500335126504371	0.537293307565474	-0.719849471327267	-0.605110246368457	0.870322597288019	-0.868938949266285	0.174912138915228	-0.240462807127697	-0.0303655584941186	-2.18353987177224	1.36179042052782	0.406018555725412	0.428364017472908	0.795648311586059	0.0850175840869674	1.50160262890701	0.501192738306679	0.876519977917539	0.765419299443379	0.918428736713385	-0.0435950290580574	0.828180188731356	0.236880039147709	0.0864537640237318	1.23561288191967	0.855352574262739	1.40437790309612	1.94943670260306	1.33823657998219	0.738380123492586
gene-257393	7.97074714349567	7.16382596130512	8.14219482671643	7.46387896702222	7.73287731505482	8.31680772225087	8.13032910367571	7.5315137835711	7.40635687660391	7.00850945040874	7.72142962331834	7.37704176432943	7.11560379971635	7.1202373798669	6.67101970255495	7.25529765716485	7.14610377228485	6.95810166636565	6.8849354453027	6.44955871424741	6.70411684043243	6.53001055715156	6.65337887809102	7.27183952130447	6.75561401776007	6.90799448819615	6.73772811810051	6.68415780102279	6.76175918976902	6.48471799051629	6.6203163455756	6.30674015049014	6.36600943058749	6.43892185833312	6.59752520096876	6.77840793271456	6.58572607404151	6.71699415388651	6.86755416851625	7.4469143890997	7.98806956968076	7.90357103016835	7.86654985568357	7.97227498747145	7.45004793595891	7.32715889344597	7.69056141472274	7.35327892574191	6.80772659323723	7.69043770566904	7.35608947651117	7.83512904845782	8.26137230726064	7.44713271069119	7.4660666733665	7.07796775856737	7.14219936718231	7.1727483559646	6.86297970432029	7.19223106780642	7.27533022793667	6.84143500828971	7.23432148249762	6.86878222946413	7.54074117885309	6.81896059306737	7.28707289789555	6.64623131349339	7.00672898932627	6.99787851244395	6.52380446508935	6.56929687663035	7.13740374360049	6.67165661754606	7.24814610482453	7.30753248178099	6.38735388990959	7.59588232073526	6.32841939415036	7.50026889740332	7.21970367256169	6.72390440684425
gene-257466	3.1859250038067	1.40153441773732	2.77963450259894	3.32162623135716	2.22257443921412	3.40503284275416	3.62807250092787	2.90831950813306	2.74884934532513	2.7204869772272	2.50479724823885	2.83103169991648	1.73936348542979	2.87459562932742	3.03725340236429	3.38466815447852	2.86646025008072	2.22588859057635	3.43228479295377	2.98880895634049	2.32078139627581	2.56853025082766	3.55915581938912	3.03001587974888	2.66267994128336	3.78870581271132	3.18187472467366	3.55672343067857	3.80472705158328	2.95927591213313	4.62524050807816	3.97907971028639	5.08580565862581	3.52069773547399	3.90349672787951	3.03447682888049	3.37950097162663	1.95705475938108	3.47035410243194	2.86536464756853	2.01973122125415	3.11300573802261	3.68466788548587	2.82781861018531	2.19429450255876	2.03799080919109	1.39874652637597	1.75629446128657	3.104850124839	3.39731335362567	1.66756430910438	2.0540998422369	2.9182459707373	2.57288222909942	2.71960825175908	2.29749436904568	1.44232429640366	2.35533895496991	2.49268906047257	1.12135788286166	2.28856323485723	2.32497356842514	3.13216156407338	1.95493177381208	2.94789926907056	2.44115742009042	3.75891593224675	5.01020392849717	3.33182542437527	3.10054076648415	2.81251390530991	2.8900727564663	2.68195465568047	4.31203843659297	3.22751663663384	2.35405518440704	4.44062387855901	3.01315380987471	2.8238633067494	2.88324291769184	4.21909263234535	4.3394750102006
gene-257484	6.63875769363338	5.62386077049421	6.58945537560553	6.33655097846948	6.72605069691085	7.22017499505483	6.80361871520805	6.48461596790135	7.25171330384444	6.73119534717398	7.26945762473086	6.43611289635788	5.55521832632443	6.0225082018571	6.67635847913751	6.46649845528729	5.96613526855145	6.04717157572739	7.1942189872962	7.61431776703038	6.86378932870555	7.60567463729884	7.13085805082847	6.56947104188603	5.5129813577962	6.81484112657667	5.9284716075837	7.26749677140531	6.86566109186972	5.77162350583618	6.96431437540722	7.48832878957284	7.21163178438792	7.22399425503046	6.62690559717291	7.3826301652381	6.76062015452144	7.21398459903845	7.59209193719187	6.78202961455459	6.84808000548673	6.4828056124626	6.86291109557094	6.53136292599626	6.89593342140162	6.85099231837497	5.51984414440964	5.64989336462991	6.90543868047675	6.13754161637738	5.83617964590038	7.63023096943543	6.81074375575732	6.30876307397568	7.4477349768374	5.94000994104249	5.11852611014022	6.09648971231286	5.90858651849881	6.5969851255419	5.41128102698452	5.91135761231055	7.37425059042266	5.68488949818792	6.42476083072537	5.63952389495141	6.98881465832916	7.04753568084046	7.25812861475105	6.22758935355272	6.64965390397619	5.89332793954367	6.66931076650871	7.23906847743739	7.08145753500626	6.95248174795063	6.82127820735537	6.69398413328175	5.74009099052527	5.83028188808739	6.52019964124179	6.65281171164648
gene-257490	1.66826216475625	0.614129733812692	0.974634830165906	1.43963504515745	0.873036825466392	0.816455390950071	2.03421848514773	0.507303233441062	1.82806097677144	2.10731722241374	1.02497473773658	1.97046773945129	2.82489597148067	0.860042161091453	2.17214998854185	1.42266462544772	-0.0196578710314145	1.49897223274708	1.50336041630168	-0.000654560218961519	2.41300530698377	-1.8141683531899	1.40502428572175	0.336997367533803	2.66267994128336	1.92244224442855	2.18965126171257	0.877031960081474	1.65241670346006	1.63030139899419	1.8276812904412	0.980791530379816	1.85548102281414	0.99934230489297	1.42630051961908	1.54251816142719	2.20053593993739	-0.111994364302874	1.80364743839413	1.01075549913468	0.534042395819396	1.04636932587808	1.49012300693707	1.62823053011439	0.860700878882595	-0.161009616036505	1.66130763737332	1.97569149929193	1.70959479170776	1.789706372915	1.52408113808178	-1.380626760134	1.61947965966858	2.12845684574721	-2.26181920213235	0.0881458678822109	1.66099214416693	0.627188402866638	2.24134823948211	2.6543321082277	1.5055963734401	-0.28817240566053	2.28716134404044	1.59756707060427	1.84830349236987	2.05157554947369	2.03409535264409	1.20672197143397	0.716425339424285	1.36005133521727	1.08806081400363	2.14173290061871	1.66587958797809	1.48315158611127	1.29219799472863	1.13819500176841	1.26866671467064	2.23519886428475	1.88435533733795	1.84794145641738	1.93699602898028	1.43446791489339
gene-257543	5.16932961962694	4.86602856830777	5.21943770603582	5.40966116361844	5.42049021572205	5.99674969455251	5.47079800781425	5.56575056351506	6.04692706030852	5.22784990236715	6.29293613822303	5.552640626247	4.84057871040716	5.25700053932234	5.7303810215408	5.65167408282372	5.0363312338323	5.54490668861035	5.76664524560039	5.73028267232906	5.44567592223725	5.87390486431587	5.67790537164088	5.53405310773541	5.13374340741623	5.4104676181013	5.38367208694009	5.58838915105522	5.98809854682854	4.50313122210547	5.12895749584893	5.81862588585532	5.6039616094443	6.18252074476192	5.25955746874904	6.15563746318627	4.77261219072726	5.48343865063017	5.33776698508847	5.68707055950626	5.1791340856856	5.53886844275531	5.7730600652829	5.67692987840771	5.43754123402021	5.80546624729823	4.85559464842366	4.73183666863086	5.88990240560604	5.32151217336433	5.13404481136434	6.06896215047932	5.24199156810543	5.76046017313713	5.9260847824916	5.60039161712446	4.26104562596485	5.26741331814865	5.46997700616806	5.5078677907029	4.98519369222162	4.97075872026657	5.3206558580866	4.72351582271524	5.56697568560322	5.25257989800479	5.82531729510192	5.10794770328563	5.89444492534734	5.69905668053871	6.16496790807489	5.38469060736122	5.90414909621826	5.59775105454192	5.87719206811984	5.54329978954274	5.57775078595488	4.83138769289005	4.83787652652843	4.96355512763207	5.08176847462948	5.28627421194295
gene-257572	5.68735572507499	6.39326156307131	6.06850731447373	6.16288479609518	6.01939042327562	6.00042878198679	5.81655769572907	6.08893680456415	5.91097135704911	5.85452499835068	6.07651793195415	6.17566921128742	6.17112222184392	6.46066500669506	5.69294139062634	5.92908760318673	7.103378939152	5.13869168934904	6.05703387222446	5.91661250122524	5.6299056454589	5.42214170437878	6.13049982398508	6.03248521378532	6.14239166259178	5.36571230551706	6.53712574955806	5.16188549579759	5.89452693147886	6.73116537525387	6.94708710895732	6.53959143260814	6.31541399651539	6.42070846773985	6.62060358223881	5.41752194679034	5.46794432134721	6.39335557112903	6.36019099454167	5.67197812458884	6.10807008823363	6.15971967653763	5.80628238733772	6.01064492526396	5.71736098260471	6.2663362726317	6.4432961730555	5.7395225140853	6.03220366902492	6.05176363068037	6.03586755678877	5.8580979627816	6.2223320203431	6.23010115094966	5.956040006182	5.93762525647023	6.1494953372599	5.56701813185049	5.79626570300379	5.73724487612183	5.68346893064136	6.70259353836931	6.03781838785914	6.2727040411996	6.17189061813206	5.79996149667165	5.58804128380871	7.0067029438812	5.48164322127003	5.81390846053076	6.31869156129798	5.73980131996874	5.82583696890806	6.13990748722498	5.5885302545684	5.49552241155378	6.73354984861577	7.1242791842238	6.71907773160512	6.99210117190791	6.12087897790622	6.18056820917772
gene-257601	8.46455571632398	8.76525910286741	8.92673543337051	8.63037639373925	9.53975907480177	9.20455002596488	8.53535453638163	8.77931781774235	9.19393510864438	9.03512486675114	9.43126579568505	8.74405021495849	8.71441963665001	7.83972519821633	7.87857428187758	8.23357219722526	8.13714614981079	8.05643813952234	8.43838814831515	8.74358469829687	9.84578357337105	8.95038579637603	8.44781407650647	8.597455030144	7.37980674514905	7.36419710975858	7.08608013877107	8.34025609000489	7.09577876129137	7.6904016935662	7.590751583957	7.44348699839552	7.20841111062693	7.79935799636732	7.2297282133925	8.95955009335689	8.55448060164524	8.50485386619609	7.59926490189047	9.17789433403735	8.99801301928068	8.97299535803878	9.02100901410422	8.86014311974915	9.54857448465758	9.78090240775262	8.7604941204427	8.97214737731095	8.237671186204	8.52895981800048	9.35761854196241	9.92092221931628	8.85638802695212	8.5867846299697	9.35595296083138	8.97345787820421	9.70346054902111	9.05289153162776	8.37470125664148	9.44225924793377	8.6283500609072	8.63723376567997	7.81543192485437	8.35868817302202	8.71984129593479	8.56061176986969	8.68695164667319	7.59086365094053	8.97858012546683	7.69521047191234	7.57187119716046	7.8224536005661	7.79451233268601	7.32947632952247	8.62745316566889	8.84333245235285	7.23214993474795	8.05745877013454	7.31217199416745	6.90802664755372	7.41582585437432	7.43383040268115
gene-257613	1.88089533747743	1.90804960232712	2.44383258824559	2.29453893462122	2.87596765308023	1.11682982690614	3.5972803868844	1.70976262185566	3.17538896340851	4.48627885404818	3.0282226253946	1.99096833040243	4.65418889398163	-0.491440849056985	3.89320047072165	2.38538425884293	-1.71450206112564	2.48639971176843	1.86037319256067	2.42541591122014	5.74083110350424	0.293544805719161	4.08624053477554	0.903164304230125	4.02319107266386	2.52741375693108	1.71413416087086	2.74473965256697	2.35715370662924	-0.635916772168978	-0.852977335103267	-1.6113627181042	-0.138577344883303	-1.85832130990316	-0.767286958439255	2.53032104089105	3.54477167658875	0.447249096691556	1.47631763100248	2.28524918603776	2.0421786145566	2.28927803476779	3.56898754851344	1.50629460596968	3.38258731263075	1.62868544363994	2.45616302173474	3.84446611155498	2.28184509636851	3.87223570966455	2.09066845069125	1.90075660074541	3.58461626840425	3.45608541973577	2.57267051822589	0.74103646062395	5.20804061332471	3.48313773399946	2.44580236929832	5.50364776529968	3.55687213575589	-0.830565997435739	3.14934347006488	4.32985733542695	1.27313357862913	4.48925468659169	3.72252407503394	-2.22198317312053	0.248122758322384	3.90631083394704	-2.25977528235205	2.8900727564663	3.37606153769552	1.31132723326839	2.96599238170413	3.83055691527748	-0.888388756515072	3.53525411869099	-0.352432872460593	2.10417873387181	3.67020919791786	5.26533707344929
gene-257652	4.20590243711177	4.13798260716414	4.03586151476374	4.26616663227668	3.86312964236586	3.8230236406237	3.71669164354856	4.3116858943568	3.41762623466435	4.05589106523216	3.62970934624631	4.08634952677451	3.94500726705719	4.34364633450592	4.25471184819581	4.29364646751845	4.18593620222192	4.50658038342726	4.42455405906332	3.71873689276981	2.86880878126145	3.81255856236556	4.09334444704883	4.29469697780001	4.20374321937698	4.11069483799203	4.15421526975943	3.85286930915569	4.65378212694077	4.39772809474041	4.73181918785457	4.64373989365966	4.85319360962605	4.83319531968486	4.74040916096579	3.61128459207573	2.93133049696543	4.1883567158754	3.89529148793177	3.59844085118508	3.90613940408872	4.19083256773568	3.66064817398902	4.21638572478655	3.608370957475	3.51869678133732	4.47234470532628	3.38966070433519	4.13153830096942	4.22557086337236	4.02584246342777	3.56778046028147	3.80700387121969	4.20577653748727	3.88744420604793	3.53706433826462	3.69454242573791	3.93888990250522	4.23008041493324	3.73762995307194	4.24264563368435	4.52197300154454	3.94345982910813	4.33493382232016	4.18604633764751	3.51791698372183	3.94415050684252	4.83049972519524	3.6259792814792	4.07571137017887	4.42869717346049	3.9181988115084	3.9512989163579	4.60736234299508	3.59925099892036	3.27348357462566	4.63138742555657	3.84690604050597	4.35912216523021	4.14552792144707	4.0734449785784	4.59576756013962
