"","GO.ID","Term","Annotated","Significant","Expected","classicFisher"
"112","GO:0048250","iron import into the mitochondrion",1,1,0.04,"0.04388"
"113","GO:0048255","mRNA stabilization",1,1,0.04,"0.04388"
"114","GO:0071333","cellular response to glucose stimulus",1,1,0.04,"0.04388"
"115","GO:0034964","box H/ACA RNA processing",1,1,0.04,"0.04388"
"116","GO:0007595","lactation",1,1,0.04,"0.04388"
"117","GO:0035524","proline transmembrane transport",1,1,0.04,"0.04388"
"118","GO:0050910","detection of mechanical stimulus involve...",1,1,0.04,"0.04388"
"119","GO:1903344","regulation of protein polyglycylation",1,1,0.04,"0.04388"
"120","GO:1903346","positive regulation of protein polyglycy...",1,1,0.04,"0.04388"
"121","GO:0018095","protein polyglutamylation",1,1,0.04,"0.04388"
"122","GO:0097009","energy homeostasis",1,1,0.04,"0.04388"
"123","GO:0035364","thymine transport",1,1,0.04,"0.04388"
"124","GO:0035344","hypoxanthine transport",1,1,0.04,"0.04388"
"125","GO:0034404","nucleobase-containing small molecule bio...",31,4,1.36,"0.04491"
"126","GO:0006120","mitochondrial electron transport, NADH t...",31,4,1.36,"0.04491"
"127","GO:0042744","hydrogen peroxide catabolic process",8,2,0.35,"0.04508"
"128","GO:0046364","monosaccharide biosynthetic process",8,2,0.35,"0.04508"
"129","GO:0017001","antibiotic catabolic process",8,2,0.35,"0.04508"
"130","GO:1903312","negative regulation of mRNA metabolic pr...",8,2,0.35,"0.04508"
"131","GO:0050912","detection of chemical stimulus involved ...",8,2,0.35,"0.04508"
"132","GO:0050913","sensory perception of bitter taste",8,2,0.35,"0.04508"
"133","GO:0050906","detection of stimulus involved in sensor...",45,5,1.97,"0.04572"
"134","GO:0099111","microtubule-based transport",61,6,2.68,"0.04983"
"135","GO:0007018","microtubule-based movement",121,25,5.31,"0.05013"
"136","GO:0007291","sperm individualization",47,5,2.06,"0.05354"
"137","GO:0022904","respiratory electron transport chain",74,10,3.25,"0.05368"
"138","GO:0050907","detection of chemical stimulus involved ...",20,3,0.88,"0.05482"
"139","GO:0046835","carbohydrate phosphorylation",9,2,0.39,"0.05632"
"140","GO:0042398","cellular modified amino acid biosyntheti...",9,2,0.39,"0.05632"
"141","GO:0050832","defense response to fungus",48,5,2.11,"0.05772"
"142","GO:0061077","chaperone-mediated protein folding",35,4,1.54,"0.06533"
"143","GO:0022900","electron transport chain",94,11,4.12,"0.06673"
"144","GO:0032981","mitochondrial respiratory chain complex ...",10,2,0.44,"0.06840"
"145","GO:0099565","chemical synaptic transmission, postsyna...",10,2,0.44,"0.06840"
"146","GO:0060079","excitatory postsynaptic potential",10,2,0.44,"0.06840"
"147","GO:0010257","NADH dehydrogenase complex assembly",10,2,0.44,"0.06840"
"148","GO:0042743","hydrogen peroxide metabolic process",10,2,0.44,"0.06840"
"149","GO:0098662","inorganic cation transmembrane transport",190,13,8.34,"0.07337"
"150","GO:0006749","glutathione metabolic process",23,3,1.01,"0.07743"
"151","GO:0009593","detection of chemical stimulus",23,3,1.01,"0.07743"
"152","GO:0007638","mechanosensory behavior",11,2,0.48,"0.08125"
"153","GO:0019432","triglyceride biosynthetic process",11,2,0.48,"0.08125"
"154","GO:0035041","sperm DNA decondensation",11,2,0.48,"0.08125"
"155","GO:0009744","response to sucrose",11,2,0.48,"0.08125"
"156","GO:0019896","axonal transport of mitochondrion",11,2,0.48,"0.08125"
"157","GO:0043052","thermotaxis",11,2,0.48,"0.08125"
"158","GO:0050974","detection of mechanical stimulus involve...",11,2,0.48,"0.08125"
"159","GO:0098656","anion transmembrane transport",139,10,6.1,"0.08367"
"160","GO:0072525","pyridine-containing compound biosyntheti...",17,5,0.75,"0.08472"
"161","GO:1901606","alpha-amino acid catabolic process",24,3,1.05,"0.08574"
"162","GO:0009063","cellular amino acid catabolic process",24,3,1.05,"0.08574"
"163","GO:0015742","alpha-ketoglutarate transport",2,1,0.09,"0.08584"
"164","GO:0050709","negative regulation of protein secretion",2,1,0.09,"0.08584"
"165","GO:0048593","camera-type eye morphogenesis",2,1,0.09,"0.08584"
"166","GO:0032240","negative regulation of nucleobase-contai...",2,1,0.09,"0.08584"
"167","GO:0071929","alpha-tubulin acetylation",2,1,0.09,"0.08584"
"168","GO:0015851","nucleobase transport",2,1,0.09,"0.08584"
"169","GO:0015854","guanine transport",2,1,0.09,"0.08584"
"170","GO:0060219","camera-type eye photoreceptor cell diffe...",2,1,0.09,"0.08584"
"171","GO:0032098","regulation of appetite",2,1,0.09,"0.08584"
"172","GO:2000211","regulation of glutamate metabolic proces...",2,1,0.09,"0.08584"
"173","GO:0060042","retina morphogenesis in camera-type eye",2,1,0.09,"0.08584"
"174","GO:2000766","negative regulation of cytoplasmic trans...",2,1,0.09,"0.08584"
"175","GO:0019441","tryptophan catabolic process to kynureni...",2,1,0.09,"0.08584"
"176","GO:0006735","NADH regeneration",2,1,0.09,"0.08584"
"177","GO:0016024","CDP-diacylglycerol biosynthetic process",2,1,0.09,"0.08584"
"178","GO:0048490","anterograde synaptic vesicle transport",2,1,0.09,"0.08584"
"179","GO:0048491","retrograde synaptic vesicle transport",2,1,0.09,"0.08584"
"180","GO:0044806","G-quadruplex DNA unwinding",2,1,0.09,"0.08584"
"181","GO:0043489","RNA stabilization",2,1,0.09,"0.08584"
"182","GO:0008315","G2/MI transition of meiotic cell cycle",2,1,0.09,"0.08584"
"183","GO:0061620","glycolytic process through glucose-6-pho...",2,1,0.09,"0.08584"
"184","GO:0061621","canonical glycolysis",2,1,0.09,"0.08584"
"185","GO:0006863","purine nucleobase transport",2,1,0.09,"0.08584"
"186","GO:0006858","extracellular transport",2,1,0.09,"0.08584"
"187","GO:1902369","negative regulation of RNA catabolic pro...",2,1,0.09,"0.08584"
"188","GO:0022417","protein maturation by protein folding",2,1,0.09,"0.08584"
"189","GO:0051923","sulfation",2,1,0.09,"0.08584"
"190","GO:0006569","tryptophan catabolic process",2,1,0.09,"0.08584"
"191","GO:0030397","membrane disassembly",2,1,0.09,"0.08584"
"192","GO:0006521","regulation of cellular amino acid metabo...",2,1,0.09,"0.08584"
"193","GO:0006533","aspartate catabolic process",2,1,0.09,"0.08584"
"194","GO:0046341","CDP-diacylglycerol metabolic process",2,1,0.09,"0.08584"
"195","GO:0009750","response to fructose",2,1,0.09,"0.08584"
"196","GO:0099175","regulation of postsynapse organization",2,1,0.09,"0.08584"
"197","GO:0001504","neurotransmitter uptake",2,1,0.09,"0.08584"
"198","GO:0042822","pyridoxal phosphate metabolic process",2,1,0.09,"0.08584"
"199","GO:0042823","pyridoxal phosphate biosynthetic process",2,1,0.09,"0.08584"
"200","GO:0042819","vitamin B6 biosynthetic process",2,1,0.09,"0.08584"
"201","GO:0009749","response to glucose",2,1,0.09,"0.08584"
"202","GO:0071332","cellular response to fructose stimulus",2,1,0.09,"0.08584"
"203","GO:0031991","regulation of actomyosin contractile rin...",2,1,0.09,"0.08584"
"204","GO:0000820","regulation of glutamine family amino aci...",2,1,0.09,"0.08584"
"205","GO:0034214","protein hexamerization",2,1,0.09,"0.08584"
"206","GO:0071462","cellular response to water stimulus",2,1,0.09,"0.08584"
"207","GO:0071465","cellular response to desiccation",2,1,0.09,"0.08584"
"208","GO:0048789","cytoskeletal matrix organization at acti...",2,1,0.09,"0.08584"
"209","GO:0006420","arginyl-tRNA aminoacylation",2,1,0.09,"0.08584"
"210","GO:2000436","positive regulation of protein neddylati...",2,1,0.09,"0.08584"
"211","GO:1990481","mRNA pseudouridine synthesis",2,1,0.09,"0.08584"
"212","GO:0042670","retinal cone cell differentiation",2,1,0.09,"0.08584"
"213","GO:0042631","cellular response to water deprivation",2,1,0.09,"0.08584"
"214","GO:0061718","glucose catabolic process to pyruvate",2,1,0.09,"0.08584"
"215","GO:0009620","response to fungus",54,5,2.37,"0.08660"
"216","GO:0098754","detoxification",39,4,1.71,"0.08980"
"217","GO:0016999","antibiotic metabolic process",55,5,2.41,"0.09204"
"218","GO:0098930","axonal transport",25,3,1.1,"0.09442"
"219","GO:0007301","female germline ring canal formation",12,2,0.53,"0.09476"
"220","GO:0043455","regulation of secondary metabolic proces...",12,2,0.53,"0.09476"
"221","GO:0035039","male pronucleus assembly",12,2,0.53,"0.09476"
"222","GO:0044458","motile cilium assembly",12,2,0.53,"0.09476"
"223","GO:0034285","response to disaccharide",12,2,0.53,"0.09476"
"224","GO:0008089","anterograde axonal transport",12,2,0.53,"0.09476"
"225","GO:0098660","inorganic ion transmembrane transport",218,14,9.57,"0.09690"
"226","GO:0042391","regulation of membrane potential",56,5,2.46,"0.09764"
"227","GO:0007005","mitochondrion organization",144,10,6.32,"0.10007"
"228","GO:0006979","response to oxidative stress",108,8,4.74,"0.10081"
"229","GO:0009743","response to carbohydrate",16,4,0.7,"0.10750"
"230","GO:0050909","sensory perception of taste",13,2,0.57,"0.10886"
"231","GO:0071214","cellular response to abiotic stimulus",58,5,2.55,"0.10936"
"232","GO:0010970","transport along microtubule",58,5,2.55,"0.10936"
"233","GO:0104004","cellular response to environmental stimu...",58,5,2.55,"0.10936"
"234","GO:0009064","glutamine family amino acid metabolic pr...",27,3,1.18,"0.11278"
"235","GO:0045727","positive regulation of translation",27,3,1.18,"0.11278"
"236","GO:0006457","protein folding",93,7,4.08,"0.11284"
"237","GO:0044782","cilium organization",77,23,3.38,"0.11683"
"238","GO:0007283","spermatogenesis",187,12,8.21,"0.11880"
"239","GO:0018200","peptidyl-glutamic acid modification",16,7,0.7,"0.12336"
"240","GO:0051654","establishment of mitochondrion localizat...",14,2,0.61,"0.12347"
"241","GO:0034643","establishment of mitochondrion localizat...",14,2,0.61,"0.12347"
"242","GO:0006536","glutamate metabolic process",14,2,0.61,"0.12347"
"243","GO:0045824","negative regulation of innate immune res...",14,2,0.61,"0.12347"
"244","GO:0047497","mitochondrion transport along microtubul...",14,2,0.61,"0.12347"
"245","GO:0015743","malate transport",3,1,0.13,"0.12597"
"246","GO:0035494","SNARE complex disassembly",3,1,0.13,"0.12597"
"247","GO:0009313","oligosaccharide catabolic process",3,1,0.13,"0.12597"
"248","GO:0042436","indole-containing compound catabolic pro...",3,1,0.13,"0.12597"
"249","GO:0032927","positive regulation of activin receptor ...",3,1,0.13,"0.12597"
"250","GO:0007305","vitelline membrane formation involved in...",3,1,0.13,"0.12597"
"251","GO:2000289","regulation of photoreceptor cell axon gu...",3,1,0.13,"0.12597"
"252","GO:0044771","meiotic cell cycle phase transition",3,1,0.13,"0.12597"
"253","GO:0015822","ornithine transport",3,1,0.13,"0.12597"
"254","GO:0098900","regulation of action potential",3,1,0.13,"0.12597"
"255","GO:0098908","regulation of neuronal action potential",3,1,0.13,"0.12597"
"256","GO:0045501","regulation of sevenless signaling pathwa...",3,1,0.13,"0.12597"
"257","GO:0071073","positive regulation of phospholipid bios...",3,1,0.13,"0.12597"
"258","GO:0099514","synaptic vesicle cytoskeletal transport",3,1,0.13,"0.12597"
"259","GO:0099517","synaptic vesicle transport along microtu...",3,1,0.13,"0.12597"
"260","GO:0070189","kynurenine metabolic process",3,1,0.13,"0.12597"
