geneID,sig_DE
gene-408928,0
gene-192220,0
gene-73265,0
gene-136221,0
gene-258951,0
gene-373459,0
gene-305780,0
gene-339526,0
gene-1467,0
gene-262452,0
gene-182960,0
gene-275958,0
gene-417637,0
gene-302095,0
gene-283197,0
gene-374892,0
gene-234256,0
gene-148582,0
gene-303315,0
gene-396226,0
gene-287289,0
gene-131671,0
gene-377945,0
gene-346390,0
gene-15040,0
gene-5362,0
gene-339711,0
gene-353402,0
gene-376642,0
gene-314478,0
gene-223118,0
gene-189288,0
gene-395414,0
gene-252158,0
gene-12458,0
gene-257466,0
gene-39341,0
gene-195335,0
gene-417801,0
gene-243299,0
gene-350840,0
gene-236110,0
gene-399783,0
gene-42724,0
gene-200947,0
gene-326338,0
gene-220279,0
gene-266839,0
gene-372841,0
gene-414302,0
gene-183541,0
gene-331660,0
gene-147434,0
gene-218421,0
gene-330882,0
gene-414094,0
gene-272876,0
gene-70630,0
gene-77699,0
gene-288134,0
gene-81137,0
gene-231430,0
gene-260777,0
gene-82100,0
gene-362248,0
gene-186178,0
gene-38977,0
gene-400193,0
gene-311426,0
gene-381651,0
gene-384671,0
gene-142563,0
gene-120964,0
gene-269561,0
gene-425995,0
gene-217009,0
gene-386848,0
gene-266611,0
gene-61316,0
gene-297209,0
gene-371348,0
gene-339729,0
gene-329490,0
g12899,0
gene-365388,0
gene-161605,0
g11957,0
gene-181136,0
gene-368809,0
gene-53516,0
gene-250068,0
gene-223270,0
gene-229515,0
gene-348296,0
gene-130722,0
gene-173125,0
gene-117535,0
