"","GO.ID","Term","Annotated","Significant","Expected","classicFisher"
"180","GO:0061621","canonical glycolysis",2,1,0.08,"0.07931"
"181","GO:0006858","extracellular transport",2,1,0.08,"0.07931"
"182","GO:0071596","ubiquitin-dependent protein catabolic pr...",2,1,0.08,"0.07931"
"183","GO:0036444","calcium import into the mitochondrion",2,1,0.08,"0.07931"
"184","GO:1902369","negative regulation of RNA catabolic pro...",2,1,0.08,"0.07931"
"185","GO:0022417","protein maturation by protein folding",2,1,0.08,"0.07931"
"186","GO:0030397","membrane disassembly",2,1,0.08,"0.07931"
"187","GO:0000023","maltose metabolic process",2,1,0.08,"0.07931"
"188","GO:0006533","aspartate catabolic process",2,1,0.08,"0.07931"
"189","GO:0046341","CDP-diacylglycerol metabolic process",2,1,0.08,"0.07931"
"190","GO:0001504","neurotransmitter uptake",2,1,0.08,"0.07931"
"191","GO:0042822","pyridoxal phosphate metabolic process",2,1,0.08,"0.07931"
"192","GO:0042823","pyridoxal phosphate biosynthetic process",2,1,0.08,"0.07931"
"193","GO:0043252","sodium-independent organic anion transpo...",2,1,0.08,"0.07931"
"194","GO:0042819","vitamin B6 biosynthetic process",2,1,0.08,"0.07931"
"195","GO:0034214","protein hexamerization",2,1,0.08,"0.07931"
"196","GO:0006642","triglyceride mobilization",2,1,0.08,"0.07931"
"197","GO:0071462","cellular response to water stimulus",2,1,0.08,"0.07931"
"198","GO:0071465","cellular response to desiccation",2,1,0.08,"0.07931"
"199","GO:1902176","negative regulation of oxidative stress-...",2,1,0.08,"0.07931"
"200","GO:0097753","membrane bending",2,1,0.08,"0.07931"
"201","GO:0045739","positive regulation of DNA repair",2,1,0.08,"0.07931"
"202","GO:2000436","positive regulation of protein neddylati...",2,1,0.08,"0.07931"
"203","GO:1905349","ciliary transition zone assembly",2,1,0.08,"0.07931"
"204","GO:0042631","cellular response to water deprivation",2,1,0.08,"0.07931"
"205","GO:0061718","glucose catabolic process to pyruvate",2,1,0.08,"0.07931"
"206","GO:0061738","late endosomal microautophagy",2,1,0.08,"0.07931"
"207","GO:0010970","transport along microtubule",57,5,2.31,"0.07942"
"208","GO:0006508","proteolysis",441,24,17.85,"0.08169"
"209","GO:0032781","positive regulation of ATP-dependent act...",12,2,0.49,"0.08242"
"210","GO:0031398","positive regulation of protein ubiquitin...",12,2,0.49,"0.08242"
"211","GO:0035039","male pronucleus assembly",12,2,0.49,"0.08242"
"212","GO:0043052","thermotaxis",12,2,0.49,"0.08242"
"213","GO:0050974","detection of mechanical stimulus involve...",12,2,0.49,"0.08242"
"214","GO:0009168","purine ribonucleoside monophosphate bios...",41,4,1.66,"0.08244"
"215","GO:0009127","purine nucleoside monophosphate biosynth...",41,4,1.66,"0.08244"
"216","GO:1990542","mitochondrial transmembrane transport",41,4,1.66,"0.08244"
"217","GO:0007286","spermatid development",80,8,3.24,"0.08367"
